standardized_smiles,logPapp
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,-3.9300970708732086
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,-4.362756039552327
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,-5.264572162837604
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,-3.911281434691938
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,-5.063949590648297
CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1,-4.243355286819307
CCNC(=O)C=Cc1cccc(Br)c1,-6.640623840910593
CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,-6.077931136888303
CCNC(Cc1ccccc1)C1CCCO1,-4.766906539643827
CCNC1(c2ccccc2)CCCCC1,-5.456710428901811
CCNC1(c2cccs2)CCCCC1=O,-5.224348837971945
CCNC1=NC(=O)C(c2ccccc2)O1,-4.596898133813639
CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,-5.06500302952199
CCNC1=Nc2ccc(Cl)cc2C(c2ccccc2)S1,-5.993975462204797
CCNC1C2CCC(C2)C1c1ccccc1,-4.937066900486306
CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,-4.373202785722464
CCNCC(O)c1cccc(O)c1,-5.813778707461662
CCNCc1c(CSC)cnc(C)c1O,-5.877979062956603
CCO,-4.384995603994156
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,-5.317269458900233
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,-6.761840805540272
CCOC(=O)C(c1c(O)oc2ccccc2c1=O)c1c(O)oc2ccccc2c1=O,-5.854519988149745
CCOC(=O)C1(c2cccc(O)c2)CCN(C)CC1,-4.519049306242744
CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C,-5.31778160108295
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,-6.040642151304429
CCOC(=O)C1(c2ccccc2)CCN(CCCNc2ccccc2)CC1,-5.674635314782866
CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,-3.838349826367735
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,-4.755887744071618
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,-7.275093727401778
CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,-3.8973522969730254
CCOC(=O)CC(O)CC(O)C=CC1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,-5.843703574318589
CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1,-5.293132248455944
CCOC(=O)N(Cc1ccccc1)C1CC1,-3.938938449505762
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,-5.105835133703616
CCOC(=O)N1CCC(=O)N(c2ccccc2)c2cc(Cl)ccc21,-6.457928449996498
CCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,-5.0817402922118
CCOC(=O)NC(O)C(Cl)(Cl)Cl,-4.086963592628807
CCOC(=O)NNC(C)c1ccccc1,-4.414110606907852
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,-6.343206768545078
CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,-5.612596147885789
CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.826287029581525
CCOC(=O)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-5.379438457929113
CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(C=O)Cc1cnc(C)nc1N,-4.6057057733642175
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CCN1CCN(c2ccccc2)CC1,-4.80707773723438
CCOC(=O)c1ccc(N)cc1,-4.307434245398043
CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,-3.600399996114082
CCOC(=O)c1cncn1C(C)c1ccc(F)cc1,-3.076533818289954
CCOC(=O)c1cncn1C(C)c1ccccc1,-6.4680827705053625
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,-3.505207122609743
CCOC(N)=O,-6.71757787192004
CCOC(OCC)C(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,-7.140650020099312
CCOC1CC2(C)C(CCC3C4CCC(C(C)=O)C4(C)CC(N(C)C)C32)CC1O,-3.6603037402984944
CCOC1CCN(C(=O)c2cc(-c3ccccc3)c(=O)n3c2-c2cc(Cl)ccc2CC3)C1,-6.773172305589988
CCOC1c2ccccc2C(=O)N(C)c2ccccc21,-7.021892289971946
CCOCC,-5.961780981704882
CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,-5.062345973806212
CCOc1ccc(NC(C)=O)cc1,-5.314211456424431
CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],-5.556352318837449
CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,-7.0551419650766265
CCOc1ccccc1OCC1CNCCO1,-6.43099715261834
CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,-5.761664913281672
CCS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,-5.625191514164468
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-6.945599187576258
CCS(=O)(=O)c1ccc(F)cc1,-6.099171280529896
CCSC1(SC)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-5.717706768351453
CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,-6.950005853955582
CC[N+](C)(C)Cc1ccccc1Br,-5.441096021838671
CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,-5.844684467458631
CCc1c(C)[n+]([NH-])c(-c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc12,-5.650751633246851
CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,-5.543088094368461
CCc1c(C)[nH]c2c1C(=O)C1CN(C)CCC1C2,-4.8913696309056
CCc1c(O)c(=O)ccn1CC,-5.892302800965015
CCc1c(O)c(=O)ccn1CCCCO,-5.111886120503093
CCc1c(O)c(=O)ccn1CCO,-5.573006415181137
CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,-5.726372757059274
CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C,-7.773342403355816
CCc1cc(C(N)=S)ccn1,-5.14930110515628
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,-4.699346270398151
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,-5.374522804019211
CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,-4.838699149252521
CCc1ccccc1,-5.551131437561447
CCc1ccccc1-n1c(C)nc2ccccc2c1=O,-5.518987501386683
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,-5.181770018534039
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,-4.1649012116182575
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,-5.61434559331692
CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,-6.253841559057701
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-5.089903840869497
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-5.745811231135401
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-5.34337245616791
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,-4.704523949696773
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,-4.261259360055713
CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,-7.063820534442184
CCn1ccc(=O)c(O)c1C,-6.572065593806798
CCn1nc(C)c2c1C(c1ccccc1)=NCC(=O)N2,-4.240054704803843
CCn1nnn(CCN2CCC(N(C(=O)COC)c3ccccc3F)C(C)C2)c1=O,-4.7742433398379
CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1,-5.147184515167932
CN(C(=O)CN(CCO)CCO)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,-5.815625126352837
CN(C(=O)CNC(=O)C(N)CCCCN)c1ccc(Cl)cc1C(=O)c1ccccc1,-4.773818914275138
CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,-6.576918972417798
CN(C(=O)CNC1CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,-4.616343927816556
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1ccccc1,-5.924961237118697
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CCCO2)CC1N1CCCC1,-6.198973560314815
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCCC1N1CCCC1,-5.154685272563095
CN(C(=O)Cc1ccccc1N)C(CN1CCC(O)C1)c1ccccc1,-3.852057267437553
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,-5.357160392318005
CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,-4.747417378520416
CN(C)C(=O)CCNc1ccc(Br)cc1,-6.162797824620002
CN(C)C(=O)COC1c2ccccc2CCc2ccccc21,-7.290605556973789
CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,-6.013698708354664
CN(C)C(=O)Oc1ccc[n+](C)c1,-4.192679502812295
CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,-4.790175073930068
CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1,-4.833291992082922
CN(C)C(CCOc1cccc2ccccc12)c1ccccc1,-4.476439857902889
CN(C)C1=NC(=O)C(c2ccccc2)O1,-5.0165470984127625
CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,-6.070714455652106
CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(O)C3CC12,-6.551906217933667
CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)ccc([N+](=O)[O-])c4CC3CC12,-3.4544710876566787
CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12,-5.237382933720373
CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,-6.543070810869256
CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(O)C3CC12,-6.499650416801358
CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(ccc(N)c4O)CC3CC12,-5.541927477846302
CN(C)C1C(=O)C(=C(O)NC(C(=O)O)N2CCN(CCO)CC2)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,-5.863865255177947
CN(C)C1C(=O)C(=C(O)NCN2CCCC(C(=O)O)C2)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,-6.510449217722829
CN(C)C1C(=O)C(=C(O)NCN2CCCC2)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,-5.108620258102007
CN(C)C1C(=O)C(=C(O)NCN2CCN(C(=N)N=C(N)N)CC2)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,-5.381132846134096
CN(C)C1C(=O)C(=C(O)NCN2CCN(CCO)CC2)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,-3.919796819434632
CN(C)C1C(=O)C(=C(O)NCNC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,-6.332561241479482
CN(C)C1C(=O)C(=C(O)NCO)C(=O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,-6.613415741379482
CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,-6.021382032895289
CN(C)C1CCc2[nH]c3ccccc3c2C1,-6.236439798239283
CN(C)CC#CC=C1c2ccccc2C=Cc2ccccc21,-5.21843298085437
CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc21,-6.007812550428706
CN(C)CC(=O)N1c2ccccc2Sc2ccccc21,-4.776547625877157
CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-5.24565130856115
CN(C)CC(O)C(c1ccccc1)c1ccc(Cl)cc1,-5.715534542285769
CN(C)CC(Oc1ccccc1)Oc1ccccc1,-7.479009597902221
CN(C)CC1=Cc2ccccc2Sc2ccccc21,-6.730466240705889
CN(C)CC1COC2(O1)c1ccccc1COc1ccccc12,-6.648421631460366
CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,-6.340603723919205
CN(C)CCC(c1ccccc1)C1CCCCC1,-5.864731606586448
CN(C)CCC(c1ccccc1)c1ccccn1,-6.302394138480685
CN(C)CCC1(C)OCCC2=C1c1ccccc1C2,-4.71956174968428
CN(C)CCC1(c2ccccc2)C=Cc2ccccc21,-5.0213214414039
CN(C)CCC1(c2ccccc2)CCc2ccccc2C1=O,-5.4000259544701255
CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,-6.32751191517116
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,-6.483392682613062
CN(C)CCC=C1c2ccccc2CCc2ccccc21,-5.83744197322484
CN(C)CCC=C1c2ccccc2COc2ccccc21,-5.629428567402334
CN(C)CCC=C1c2ccccc2CSc2ccccc21,-4.600485436820146
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,-3.137836554047704
CN(C)CCC=C1c2ccccc2Sc2ccccc21,-5.962757137539151
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,-5.766003477065437
CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,-4.277166872114507
CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,-5.972961838480802
CN(C)CCCN1c2ccccc2C(c2ccccc2)=Nc2cccnc21,-4.473660434883544
CN(C)CCCN1c2ccccc2C=Cc2ccccc21,-4.336012579081212
CN(C)CCCN1c2ccccc2C=Cc2sccc21,-3.9900839975711424
CN(C)CCCN1c2ccccc2CC(=O)c2ccccc21,-4.031843293207059
CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,-4.098033678581029
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,-4.653191546760977
CN(C)CCCN1c2ccccc2CCc2ccccc21,-4.608101123126075
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,-7.908109521011097
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-5.663345925097259
CN(C)CCCN1c2ccccc2Sc2ccccc21,-4.194485999277941
CN(C)CCCN1c2ccccc2Sc2cccnc21,-4.84461783267852
CN(C)CCCn1c(=O)c2ccccc2c2ccccc21,-5.092865394289381
CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21,-5.291239539845561
CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,-3.270854905892953
CN(C)CCCn1cc(-c2ccccc2)c(-c2ccccc2)n1,-4.416121526993831
CN(C)CCN(C)n1cc(-c2ccccc2)c2ccccc21,-4.182430348546693
CN(C)CCN(Cc1cccs1)c1ccccn1,-5.323317300052541
CN(C)CCN1C(=O)CC(c2ccccc2)Sc2ccccc21,-7.712979088792435
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,-6.41001337923124
CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,-5.448262461997438
CN(C)CCO,-5.515031718344121
CN(C)CCOC(=O)CCC1CCCCC1,-5.032284155307185
CN(C)CCOC(=O)COc1ccc(Cl)cc1,-6.14353524168325
CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,-5.337856855703886
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,-6.29235461532061
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,-5.302940372743437
CN(C)CCOC(c1ccccc1)c1ccccc1,-5.520913365036946
CN(C)CCOC(c1ccccc1)c1ccccc1C(C)(C)C,-6.303664952972134
CN(C)CCOC1(Cc2ccccc2)CC2CCC1(C)C2(C)C,-3.5682734933924065
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,-6.497653026381652
CN(C)CCON=C1c2ccccc2CCc2ccccc21,-5.257468042844762
CN(C)CCc1c[nH]c2ccc(O)cc12,-4.156709471268474
CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,-4.094139596336767
CN(C)CCc1ccccn1,-5.720455904349599
CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,-5.418303314511654
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1,-4.349218702719156
CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1,-5.537840674708279
CN(C)Cc1ccc(CSCCNC2N=CC=C2[N+](=O)[O-])o1,-5.699965771640605
CN(C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,-4.826570319885615
CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,-5.512295491888569
CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1,-5.452257781290634
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,-5.826018763948876
CN(C)NN=C1N=CN=C1C(N)=O,-4.309904229163328
CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,-5.180903807090895
CN(C)c1cc(-c2n[nH]c(N)n2)ccn1,-6.525474160167
CN(C)c1cc(-c2nc(N)n[nH]2)ccn1,-6.267630654409908
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,-5.506595958708915
CN(C)c1cnccn1,-3.972915133790112
CN(CC=Cc1ccccc1)CCOC(c1ccccc1)c1ccccc1,-5.558724506540638
CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,-5.566992445596224
CN(CCN(C)CNC(O)=C1C(=O)C(N(C)C)C2CC3C(=C(O)c4c(O)cccc4C3(C)O)C(=O)C2(O)C1=O)CNC(O)=C1C(=O)C(N(C)C)C2CC3C(=C(O)c4c(O)cccc4C3(C)O)C(=O)C2(O)C1=O,-4.628491327775263
CN(CCc1cc2cccc3c2n1-c1ccccc1CC3)Cc1ccccc1,-5.505787446893552
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,-5.733961087135472
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-7.6990382111273155
CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)cc2)CC1,-4.6780987173904
CN1C(=C(O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,-4.212145595238601
CN1C(=C(O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,-4.128347886915192
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,-6.769419122656464
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,-6.443294056522476
CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,-5.258695003031297
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,-6.153691717219639
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,-5.972453214396445
CN1C(=O)CC(C)(c2ccccc2)C1=O,-5.645905707245847
CN1C(=O)CC(c2ccccc2)C1=O,-6.460202425816459
CN1C(=O)CC2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,-4.380183068685677
CN1C(=O)CCC1c1cccnc1,-6.221273392778501
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1,-3.403492597619697
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,-4.93944745139848
CN1C(=O)CN(C(N)=O)C(c2ccccc2)c2cc(Cl)ccc21,-5.527113430173428
CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,-5.068256960275831
CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,-7.285063062705581
CN1C(=O)CN=C(C2=CCCCC2)c2cc([N+](=O)[O-])ccc21,-5.335757340746173
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-5.911144070976283
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,-5.831830841412375
CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,-6.449069092861874
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,-5.506797518603168
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,-7.102520022280032
CN1C(=O)OC(C)(C)C1=O,-5.782938083118843
CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,-3.896612797242101
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,-4.076474480778421
CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,-3.981374979767126
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,-6.271121196009863
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-4.436566615327217
CN1C2CCC1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,-5.496468472690155
CN1C2CCC1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,-5.527622973349136
CN1C2CCC1CC(OC(=O)C(C)(CO)c1ccccc1)C2,-7.249716833885905
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,-5.50915659896851
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,-6.223574652873032
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,-6.256150260177639
CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,-5.160234868252656
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,-5.993214169293806
CN1CC(CC#N)CC2c3cccc4[nH]cc(c34)CC21,-4.544962008025689
CN1CC(CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)CC21,-6.199734134081141
CN1CC(CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)CC21,-6.317272586562728
CN1CC(NS(=O)(=O)N(C)C)CC2c3cccc4c3c(cn4C)CC21,-6.1677127114381625
CN1CC2Cc3ccc(Cl)cc3C(c3ccccc3)C2C1,-5.84909725428816
CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,-5.619903745512483
CN1CC=C(c2ccccc2)CC1,-5.392197919272729
CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,-3.655870555753314
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,-6.423460348379443
CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,-6.839141192801447
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,-5.645024269259884
CN1CCC(C)(CN2c3ccccc3Sc3ccccc32)C1,-4.968723794575854
CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,-6.3555343418641135
CN1CCC2(C)CC(Cc3ccc(O)cc32)C1,-5.822622247513599
CN1CCC2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)C12,-6.2310384798619936
CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,-6.873190062739536
CN1CCC23CCCCC2C1Cc1ccc(O)cc13,-5.034973670309103
CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,-4.1188712762603705
CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CCC3C1C5,-5.01214075186286
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,-5.69757679638167
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,-5.021733622373715
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,-5.8005412292352165
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3(O)C1C5,-5.194519639979504
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,-3.628879665428419
CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,-5.096361307034823
CN1CCC23c4c5ccc(OC(=O)c6cccnc6)c4OC2C(OC(=O)c2cccnc2)C=CC3C1C5,-5.484816078661784
CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,-3.7366671122838353
CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,-5.503181096015578
CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,-4.33262748877468
CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12,-4.922259976672673
CN1CCC2c3cc(Cl)ccc3Oc3ccccc3C2C1,-5.981713355049554
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,-7.562917127941789
CN1CCCC1c1cccnc1,-5.34706777938344
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,-4.119322756930818
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,-5.424760568343148
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-5.550003712244809
CN1CCCc2cccc(OCC3CNCCO3)c21,-6.943345107410479
CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,-6.037929006208214
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,-7.56918805289527
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-5.968701302814002
CN1CCN(C2=Cc3cc(Cl)ccc3C(=CC#N)c3ccccc32)CC1,-5.13849419833434
CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,-4.00815812965208
CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,-5.506355554882481
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,-3.2787411771661974
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,-6.257042039522695
CN1CCN(C2=Nc3ccccc3Sc3nccn32)CC1,-4.440442205926698
CN1CCN(C2=Nc3cscc3C(=CC#N)c3cscc32)CC1,-5.63822753227088
